id,date,price,zipcode,lat,long,sn_compra,condition_type,sell_price,profit,season,regional_median
6413100270,2015-03-31,490000.0,98125,47.7152,-122.322,n,regular,0.0,0.0,spring,425000.0
7215420160,2014-07-01,445000.0,98042,47.3424,-122.077,n,regular,0.0,0.0,summer,292500.0
7878400135,2014-11-20,355000.0,98178,47.4856,-122.247,n,regular,0.0,0.0,fall,279000.0
2597710070,2015-04-02,360000.0,98058,47.4287,-122.163,n,regular,0.0,0.0,spring,335000.0
9244900248,2014-07-09,737500.0,98115,47.6877,-122.283,n,regular,0.0,0.0,summer,564750.0
824059277,2014-12-15,985000.0,98004,47.582,-122.194,y,good,0.0,0.0,winter,1150000.0
3278601940,2014-08-06,349950.0,98126,47.548,-122.375,n,regular,0.0,0.0,summer,395750.0
7853250160,2015-02-20,520000.0,98065,47.5383,-121.879,n,regular,0.0,0.0,winter,500000.0
1163100070,2014-12-17,355950.0,98177,47.7654,-122.359,n,regular,0.0,0.0,winter,557000.0
8106300510,2014-12-29,485000.0,98055,47.4461,-122.208,n,regular,0.0,0.0,winter,293500.0
4239400960,2014-12-12,143000.0,98092,47.3159,-122.183,n,regular,0.0,0.0,winter,309780.0
7524900003,2014-12-10,3278000.0,98008,47.6042,-122.112,n,regular,0.0,0.0,winter,545000.0
3893100327,2014-07-23,355000.0,98033,47.7002,-122.191,n,regular,0.0,0.0,summer,678000.0
7856640560,2014-06-04,1126000.0,98006,47.5696,-122.156,n,regular,0.0,0.0,summer,760000.0
7206900075,2014-08-18,200000.0,98059,47.5025,-122.142,n,regular,0.0,0.0,summer,435000.0
8691310070,2014-06-18,913000.0,98075,47.5899,-121.979,n,regular,0.0,0.0,summer,739999.5
4389200796,2014-05-22,1600000.0,98004,47.6151,-122.216,n,regular,0.0,0.0,spring,1150000.0
7436300160,2014-06-25,409900.0,98033,47.6897,-122.175,n,regular,0.0,0.0,summer,678000.0
7896300070,2015-05-01,265000.0,98118,47.5223,-122.286,n,regular,0.0,0.0,spring,366000.0
2425059074,2015-04-10,740000.0,98008,47.6434,-122.115,n,good,0.0,0.0,spring,545000.0
2111010340,2014-06-12,306000.0,98092,47.3347,-122.17,n,regular,0.0,0.0,summer,309780.0
7852150140,2014-10-07,381000.0,98065,47.5328,-121.871,n,regular,0.0,0.0,fall,500000.0
1370800830,2015-05-05,1220000.0,98199,47.6396,-122.409,n,regular,0.0,0.0,spring,687400.0
7632400400,2015-03-20,1050000.0,98166,47.458,-122.368,n,regular,0.0,0.0,spring,390000.0
5220300140,2014-09-03,408000.0,98133,47.7346,-122.352,n,good,0.0,0.0,fall,373000.0
2568200140,2014-06-25,739900.0,98052,47.7074,-122.101,n,regular,0.0,0.0,summer,615000.0
1137300340,2014-11-21,674250.0,98072,47.7386,-122.091,n,regular,0.0,0.0,fall,514500.0
7640400106,2014-09-11,438400.0,98177,47.7218,-122.37,n,regular,0.0,0.0,fall,557000.0
2175100055,2014-12-30,1700000.0,98040,47.5829,-122.247,n,regular,0.0,0.0,winter,993750.0
9274200990,2014-06-19,703000.0,98116,47.5852,-122.388,n,regular,0.0,0.0,summer,565500.0
5028600550,2014-12-29,262000.0,98023,47.2871,-122.354,n,regular,0.0,0.0,winter,268750.0
1471630160,2015-04-23,353000.0,98045,47.4705,-121.754,n,regular,0.0,0.0,spring,399500.0
9430110030,2015-01-14,500000.0,98052,47.685,-122.158,n,regular,0.0,0.0,winter,615000.0
9275700016,2014-07-06,1280000.0,98116,47.5875,-122.382,n,regular,0.0,0.0,summer,565500.0
6654700240,2015-04-08,332000.0,98042,47.3809,-122.097,n,regular,0.0,0.0,spring,292500.0
8563080270,2014-08-21,824000.0,98008,47.6269,-122.09,n,regular,0.0,0.0,summer,545000.0
7548300326,2015-02-20,290000.0,98144,47.5878,-122.312,n,regular,0.0,0.0,winter,450000.0
5457300696,2014-06-27,700000.0,98109,47.6268,-122.353,n,regular,0.0,0.0,summer,736000.0
1175001125,2014-10-06,550000.0,98107,47.6715,-122.393,n,regular,0.0,0.0,fall,529950.0
3034200197,2014-09-03,549000.0,98133,47.7212,-122.331,n,regular,0.0,0.0,fall,373000.0
7787400105,2015-03-06,1865000.0,98004,47.5988,-122.207,n,regular,0.0,0.0,spring,1150000.0
9346700270,2015-03-02,858000.0,98007,47.6133,-122.152,n,regular,0.0,0.0,spring,555000.0
6414600260,2014-10-30,345000.0,98133,47.7252,-122.331,n,regular,0.0,0.0,fall,373000.0
2620069195,2014-11-04,340000.0,98022,47.196,-122.006,n,regular,0.0,0.0,fall,279500.0
1300301840,2015-04-25,1215000.0,98040,47.5791,-122.241,n,regular,0.0,0.0,spring,993750.0
4358700186,2014-12-11,275000.0,98133,47.7071,-122.336,n,regular,0.0,0.0,winter,373000.0
259600560,2014-08-27,405000.0,98008,47.6326,-122.119,n,regular,0.0,0.0,summer,545000.0
2634500070,2015-01-16,432500.0,98155,47.7393,-122.325,n,good,0.0,0.0,winter,374000.0
7186800105,2015-01-12,236500.0,98118,47.5484,-122.287,n,regular,0.0,0.0,winter,366000.0
4459800070,2014-07-18,679000.0,98103,47.6901,-122.339,n,regular,0.0,0.0,summer,550000.0
3034200370,2014-10-31,543000.0,98133,47.7168,-122.333,n,regular,0.0,0.0,fall,373000.0
7887200390,2014-09-26,294000.0,98178,47.4857,-122.253,n,regular,0.0,0.0,fall,279000.0
2473390710,2015-04-03,340500.0,98058,47.4581,-122.162,n,regular,0.0,0.0,spring,335000.0
2600140370,2014-07-03,1012000.0,98006,47.5457,-122.153,n,regular,0.0,0.0,summer,760000.0
7525100520,2014-05-02,335000.0,98052,47.6344,-122.107,n,regular,0.0,0.0,spring,615000.0
6204200560,2014-07-23,425000.0,98011,47.7342,-122.202,n,regular,0.0,0.0,summer,470000.0
5416100160,2015-02-10,353000.0,98022,47.1896,-122.013,n,regular,0.0,0.0,winter,279500.0
3905040070,2015-05-04,540000.0,98029,47.5707,-121.999,n,regular,0.0,0.0,spring,574500.0
8562900520,2014-06-12,640000.0,98074,47.6108,-122.06,n,regular,0.0,0.0,summer,645000.0
4027701182,2014-07-22,339950.0,98028,47.7738,-122.261,n,regular,0.0,0.0,summer,442500.0
9407110710,2014-11-07,195000.0,98045,47.4476,-121.771,n,bad,0.0,0.0,fall,399500.0
5160300030,2015-04-01,660000.0,98005,47.5938,-122.154,n,regular,0.0,0.0,spring,765475.0
1000102,2014-09-16,280000.0,98002,47.3262,-122.214,n,regular,0.0,0.0,fall,235000.0
8945300200,2014-08-15,207500.0,98023,47.3059,-122.368,n,regular,0.0,0.0,summer,268750.0
7796600070,2014-08-25,195000.0,98146,47.4887,-122.343,n,regular,0.0,0.0,summer,309000.0
4443800765,2014-06-10,700000.0,98117,47.686,-122.391,n,good,0.0,0.0,summer,542500.0
3298720030,2015-04-17,560000.0,98106,47.5344,-122.345,n,regular,0.0,0.0,spring,314250.0
1781500435,2014-08-20,260000.0,98126,47.5256,-122.38,y,good,0.0,0.0,summer,395750.0
6979970140,2015-04-17,475000.0,98072,47.7515,-122.174,n,regular,0.0,0.0,spring,514500.0
1005000036,2014-06-13,285000.0,98118,47.5359,-122.276,n,regular,0.0,0.0,summer,366000.0
3629921160,2014-05-08,753888.0,98029,47.5439,-121.996,n,regular,0.0,0.0,spring,574500.0
3629910370,2015-04-10,650000.0,98029,47.5506,-121.993,n,regular,0.0,0.0,spring,574500.0
5200100105,2014-08-07,620000.0,98117,47.6773,-122.372,n,regular,0.0,0.0,summer,542500.0
1024069159,2015-03-13,526000.0,98075,47.5858,-122.015,n,regular,0.0,0.0,spring,739999.5
418000310,2014-05-14,155000.0,98056,47.4924,-122.175,y,good,0.0,0.0,spring,380000.0
765000060,2014-08-27,342000.0,98011,47.7573,-122.217,n,regular,0.0,0.0,summer,470000.0
2126079046,2015-04-07,390000.0,98019,47.7224,-121.926,n,regular,0.0,0.0,spring,401250.0
2024079035,2014-06-05,685000.0,98024,47.553,-121.946,n,regular,0.0,0.0,summer,462500.0
7202270830,2014-06-25,608000.0,98053,47.6869,-122.036,n,regular,0.0,0.0,summer,635000.0
133000070,2014-09-16,179900.0,98168,47.5136,-122.316,n,regular,0.0,0.0,fall,237000.0
2818600060,2014-09-04,1245000.0,98117,47.6999,-122.393,n,good,0.0,0.0,fall,542500.0
6082400083,2015-04-30,166000.0,98168,47.4849,-122.301,n,regular,0.0,0.0,spring,237000.0
9412900045,2014-05-19,462000.0,98118,47.5366,-122.268,n,regular,0.0,0.0,spring,366000.0
3905030140,2014-06-22,545000.0,98029,47.5713,-121.997,n,regular,0.0,0.0,summer,574500.0
7228501580,2015-01-16,415000.0,98122,47.6118,-122.306,n,regular,0.0,0.0,winter,574000.0
6679000390,2014-06-10,269000.0,98038,47.3838,-122.026,n,regular,0.0,0.0,summer,342000.0
1822500160,2014-12-12,356500.0,98003,47.2809,-122.296,n,regular,0.0,0.0,winter,266500.0
6889000060,2014-12-23,225000.0,98198,47.3781,-122.314,n,regular,0.0,0.0,winter,265000.0
835000055,2014-06-20,175000.0,98002,47.301,-122.226,n,regular,0.0,0.0,summer,235000.0
7811210320,2014-08-01,549000.0,98005,47.5903,-122.157,n,regular,0.0,0.0,summer,765475.0
3123049320,2015-04-15,535000.0,98166,47.4369,-122.338,n,regular,0.0,0.0,spring,390000.0
4123400320,2014-05-05,627000.0,98027,47.5688,-122.087,n,regular,0.0,0.0,spring,571000.0
4477000270,2014-08-22,565000.0,98166,47.4612,-122.365,n,regular,0.0,0.0,summer,390000.0
3126049094,2014-11-12,392450.0,98103,47.6965,-122.342,n,regular,0.0,0.0,fall,550000.0
8682282180,2014-09-23,509000.0,98053,47.7086,-122.019,n,regular,0.0,0.0,fall,635000.0
1232000810,2014-09-12,340000.0,98117,47.6865,-122.379,n,regular,0.0,0.0,fall,542500.0
8691330310,2014-05-05,865000.0,98075,47.5937,-121.982,n,regular,0.0,0.0,spring,739999.5
3996900295,2014-12-14,358000.0,98155,47.7448,-122.3,n,regular,0.0,0.0,winter,374000.0
117000003,2014-09-19,595000.0,98116,47.5848,-122.384,n,good,0.0,0.0,fall,565500.0
1471590060,2014-06-19,661000.0,98052,47.6791,-122.149,n,regular,0.0,0.0,summer,615000.0
2558650200,2014-09-16,419950.0,98034,47.7211,-122.166,n,regular,0.0,0.0,fall,445000.0
5104531580,2015-04-16,490000.0,98038,47.3545,-122.001,n,regular,0.0,0.0,spring,342000.0
6021503570,2014-09-18,525000.0,98117,47.6847,-122.387,n,regular,0.0,0.0,fall,542500.0
1862400517,2014-08-13,350000.0,98117,47.6959,-122.376,n,regular,0.0,0.0,summer,542500.0
2738650030,2015-05-11,552500.0,98072,47.7749,-122.159,n,regular,0.0,0.0,spring,514500.0
5560000710,2015-03-27,210000.0,98023,47.3283,-122.337,n,regular,0.0,0.0,spring,268750.0
7215410320,2015-03-11,390000.0,98042,47.3323,-122.079,n,regular,0.0,0.0,spring,292500.0
3971700510,2015-01-29,336800.0,98155,47.7734,-122.315,n,regular,0.0,0.0,winter,374000.0
7202330270,2015-03-03,465000.0,98053,47.6825,-122.036,n,regular,0.0,0.0,spring,635000.0
9542830160,2014-12-18,299900.0,98038,47.3672,-122.019,n,regular,0.0,0.0,winter,342000.0
3630120960,2014-07-18,715000.0,98029,47.5558,-122.002,n,regular,0.0,0.0,summer,574500.0
3622059155,2014-05-23,235000.0,98042,47.3472,-122.11,n,regular,0.0,0.0,spring,292500.0
1687000240,2014-12-10,276000.0,98001,47.2877,-122.283,n,regular,0.0,0.0,winter,260000.0
4322300340,2015-01-12,265000.0,98003,47.2808,-122.3,n,regular,0.0,0.0,winter,266500.0
3797000830,2014-05-30,425000.0,98103,47.686,-122.346,n,regular,0.0,0.0,spring,550000.0
4137060270,2015-01-05,313000.0,98092,47.2599,-122.215,n,regular,0.0,0.0,winter,309780.0
7277100640,2015-04-09,715000.0,98177,47.7701,-122.389,n,regular,0.0,0.0,spring,557000.0
1312920060,2014-12-12,265000.0,98001,47.3305,-122.285,n,regular,0.0,0.0,winter,260000.0
1472330030,2015-03-24,646000.0,98028,47.7497,-122.245,n,regular,0.0,0.0,spring,442500.0
2973800030,2014-07-21,175000.0,98146,47.4941,-122.34,n,regular,0.0,0.0,summer,309000.0
5152920070,2014-07-31,649000.0,98003,47.3424,-122.326,n,regular,0.0,0.0,summer,266500.0
2021200058,2015-04-23,785000.0,98199,47.6357,-122.397,n,regular,0.0,0.0,spring,687400.0
9828202255,2014-09-22,890000.0,98122,47.6158,-122.293,n,good,0.0,0.0,fall,574000.0
2126059276,2014-11-26,612000.0,98034,47.7239,-122.164,n,regular,0.0,0.0,fall,445000.0
7796450340,2014-12-05,330000.0,98023,47.277,-122.347,n,regular,0.0,0.0,winter,268750.0
1449000260,2014-11-12,493000.0,98052,47.6297,-122.099,n,regular,0.0,0.0,fall,615000.0
8722100570,2015-04-03,1600000.0,98112,47.6381,-122.304,n,regular,0.0,0.0,spring,912500.0
7856400240,2014-06-27,1620000.0,98006,47.5605,-122.158,n,good,0.0,0.0,summer,760000.0
3037200060,2014-09-26,499000.0,98122,47.6037,-122.311,n,regular,0.0,0.0,fall,574000.0
6071700160,2014-06-23,603500.0,98006,47.549,-122.173,y,good,0.0,0.0,summer,760000.0
7645900055,2014-06-24,530000.0,98126,47.5762,-122.377,n,regular,0.0,0.0,summer,395750.0
292000070,2015-04-06,895000.0,98004,47.6005,-122.204,n,regular,0.0,0.0,spring,1150000.0
9510900710,2014-05-13,267345.0,98023,47.3092,-122.372,n,regular,0.0,0.0,spring,268750.0
1471620240,2014-05-16,275000.0,98045,47.4723,-121.746,n,regular,0.0,0.0,spring,399500.0
1626079012,2015-02-25,439950.0,98019,47.7329,-121.92,n,regular,0.0,0.0,winter,401250.0
3904901670,2014-06-20,455000.0,98029,47.5667,-122.018,n,regular,0.0,0.0,summer,574500.0
8927600070,2015-01-13,630000.0,98115,47.6782,-122.278,n,regular,0.0,0.0,winter,564750.0
3629970240,2014-11-03,690000.0,98029,47.5533,-121.992,n,regular,0.0,0.0,fall,574500.0
1099610260,2014-08-26,212000.0,98023,47.302,-122.382,n,regular,0.0,0.0,summer,268750.0
5420300270,2014-08-13,231500.0,98030,47.3762,-122.183,n,regular,0.0,0.0,summer,282510.0
2954400520,2015-04-30,1237500.0,98053,47.6676,-122.069,n,regular,0.0,0.0,spring,635000.0
1121059105,2014-07-08,378500.0,98092,47.3163,-122.142,n,regular,0.0,0.0,summer,309780.0
2591720070,2014-05-02,482000.0,98038,47.375,-122.022,n,regular,0.0,0.0,spring,342000.0
9178600055,2015-05-05,695000.0,98103,47.6554,-122.333,n,regular,0.0,0.0,spring,550000.0
9290850800,2014-12-02,965000.0,98052,47.6908,-122.052,n,regular,0.0,0.0,winter,615000.0
5040800060,2015-02-04,675000.0,98199,47.6481,-122.406,n,regular,0.0,0.0,winter,687400.0
1437900350,2014-10-27,387000.0,98034,47.7168,-122.192,n,regular,0.0,0.0,fall,445000.0
1328300810,2015-03-30,347500.0,98058,47.4442,-122.129,n,regular,0.0,0.0,spring,335000.0
3990200125,2014-07-11,385000.0,98166,47.4598,-122.352,n,regular,0.0,0.0,summer,390000.0
7452500340,2014-12-04,265000.0,98126,47.5209,-122.374,n,regular,0.0,0.0,winter,395750.0
9215400075,2015-04-22,406000.0,98115,47.6805,-122.301,n,regular,0.0,0.0,spring,564750.0
5061300030,2014-05-08,134000.0,98014,47.7076,-121.359,n,regular,0.0,0.0,spring,415000.0
3362900696,2014-10-20,415000.0,98103,47.6838,-122.352,y,good,0.0,0.0,fall,550000.0
2558640340,2014-05-27,375000.0,98034,47.7231,-122.17,n,regular,0.0,0.0,spring,445000.0
8078460810,2014-12-10,620000.0,98074,47.6319,-122.022,n,regular,0.0,0.0,winter,645000.0
538000390,2014-10-28,337500.0,98038,47.3539,-122.024,n,regular,0.0,0.0,fall,342000.0
3584900160,2014-09-22,565000.0,98005,47.5901,-122.167,n,regular,0.0,0.0,fall,765475.0
8572900135,2014-05-23,399500.0,98045,47.4943,-121.789,n,regular,0.0,0.0,spring,399500.0
8056000075,2014-05-21,1065000.0,98004,47.6144,-122.211,n,regular,0.0,0.0,spring,1150000.0
2972300140,2014-08-21,352500.0,98056,47.4983,-122.167,n,regular,0.0,0.0,summer,380000.0
7697870350,2014-06-17,259000.0,98030,47.3665,-122.183,n,regular,0.0,0.0,summer,282510.0
7972601710,2015-04-15,320000.0,98106,47.5268,-122.343,n,regular,0.0,0.0,spring,314250.0
6421100342,2014-08-11,733000.0,98052,47.6712,-122.142,n,regular,0.0,0.0,summer,615000.0
2464400340,2014-06-25,381500.0,98115,47.6859,-122.322,y,good,0.0,0.0,summer,564750.0
8113101232,2014-12-02,343000.0,98118,47.5492,-122.274,n,regular,0.0,0.0,winter,366000.0
5706500140,2014-08-18,205500.0,98022,47.2113,-121.992,y,good,0.0,0.0,summer,279500.0
1024069037,2014-09-15,525000.0,98075,47.5821,-122.016,y,good,0.0,0.0,fall,739999.5
9476700135,2015-03-19,300000.0,98056,47.4883,-122.191,y,good,0.0,0.0,spring,380000.0
1926069035,2014-07-22,299000.0,98077,47.7199,-122.085,n,regular,0.0,0.0,summer,652475.0
3904990030,2014-07-09,561000.0,98029,47.5763,-122.0,n,regular,0.0,0.0,summer,574500.0
7132300550,2015-02-24,450000.0,98144,47.5934,-122.308,n,regular,0.0,0.0,winter,450000.0
2193340140,2014-08-14,540000.0,98052,47.6914,-122.103,n,regular,0.0,0.0,summer,615000.0
1422300160,2014-06-24,379000.0,98045,47.46,-121.707,n,regular,0.0,0.0,summer,399500.0
2946000751,2014-07-24,230000.0,98198,47.4213,-122.322,n,regular,0.0,0.0,summer,265000.0
1796250140,2015-03-10,399950.0,98042,47.3442,-122.062,n,regular,0.0,0.0,spring,292500.0
6699001200,2015-05-07,355000.0,98042,47.3714,-122.103,n,regular,0.0,0.0,spring,292500.0
7525300310,2014-06-19,580000.0,98008,47.5883,-122.112,n,regular,0.0,0.0,summer,545000.0
5700000340,2015-04-27,700000.0,98144,47.5779,-122.294,n,regular,0.0,0.0,spring,450000.0
3210400340,2014-05-06,279900.0,98198,47.3672,-122.312,n,regular,0.0,0.0,spring,265000.0
179003055,2014-11-13,210000.0,98178,47.4921,-122.275,n,regular,0.0,0.0,fall,279000.0
9829200566,2014-06-30,1165000.0,98122,47.6035,-122.285,n,regular,0.0,0.0,summer,574000.0
1723059050,2014-06-11,290300.0,98055,47.4836,-122.204,n,regular,0.0,0.0,summer,293500.0
2624059036,2014-10-03,1599950.0,98006,47.544,-122.126,n,regular,0.0,0.0,fall,760000.0
5101406441,2015-04-16,490000.0,98125,47.7015,-122.317,n,regular,0.0,0.0,spring,425000.0
8582010240,2014-05-06,606000.0,98027,47.5497,-122.077,n,regular,0.0,0.0,spring,571000.0
6300500505,2014-07-14,359950.0,98133,47.7041,-122.34,n,regular,0.0,0.0,summer,373000.0
3275890310,2015-02-12,677100.0,98074,47.6496,-122.083,n,regular,0.0,0.0,winter,645000.0
7715801040,2015-02-21,465000.0,98074,47.6256,-122.059,n,regular,0.0,0.0,winter,645000.0
7738500731,2014-08-15,4500000.0,98155,47.7493,-122.28,n,regular,0.0,0.0,summer,374000.0
1822079046,2015-05-04,500000.0,98038,47.3944,-121.972,n,regular,0.0,0.0,spring,342000.0
1062100075,2015-05-03,455000.0,98155,47.7518,-122.279,n,regular,0.0,0.0,spring,374000.0
8825900070,2014-08-18,705000.0,98115,47.6754,-122.307,n,regular,0.0,0.0,summer,564750.0
1158700135,2014-08-12,420000.0,98177,47.7575,-122.364,n,regular,0.0,0.0,summer,557000.0
7983000200,2014-10-05,169575.0,98003,47.3327,-122.306,n,regular,0.0,0.0,fall,266500.0
1727510030,2015-03-12,530000.0,98034,47.713,-122.225,n,good,0.0,0.0,spring,445000.0
3286800370,2015-02-06,590000.0,98027,47.4952,-122.068,n,good,0.0,0.0,winter,571000.0
6791400320,2014-09-23,257500.0,98042,47.3146,-122.043,n,regular,0.0,0.0,fall,292500.0
3992700036,2014-06-26,415000.0,98125,47.7122,-122.29,n,regular,0.0,0.0,summer,425000.0
1175000059,2014-10-10,536000.0,98107,47.672,-122.397,n,regular,0.0,0.0,fall,529950.0
8732000390,2014-05-29,246500.0,98031,47.4075,-122.196,n,regular,0.0,0.0,spring,288200.0
1441800030,2014-07-06,395000.0,98034,47.7225,-122.202,n,regular,0.0,0.0,summer,445000.0
4045800030,2015-05-11,739000.0,98052,47.6383,-122.098,n,regular,0.0,0.0,spring,615000.0
1727850340,2014-09-29,1272000.0,98005,47.6402,-122.171,n,regular,0.0,0.0,fall,765475.0
2268000370,2014-07-08,190000.0,98003,47.2741,-122.301,n,regular,0.0,0.0,summer,266500.0
2023049350,2015-04-10,305000.0,98168,47.4717,-122.323,n,regular,0.0,0.0,spring,237000.0
7018000560,2015-04-20,925000.0,98028,47.7517,-122.225,n,regular,0.0,0.0,spring,442500.0
4147200140,2014-08-21,895000.0,98040,47.5468,-122.231,n,regular,0.0,0.0,summer,993750.0
3176600055,2014-07-17,656000.0,98115,47.6732,-122.272,n,regular,0.0,0.0,summer,564750.0
7518500885,2014-05-19,560000.0,98117,47.6829,-122.378,n,regular,0.0,0.0,spring,542500.0
7504020810,2014-10-20,610000.0,98074,47.6322,-122.053,n,regular,0.0,0.0,fall,645000.0
3276930370,2014-07-08,645000.0,98075,47.5852,-121.992,n,regular,0.0,0.0,summer,739999.5
1687000200,2015-04-10,259000.0,98001,47.2872,-122.283,n,regular,0.0,0.0,spring,260000.0
7501000340,2014-08-18,980000.0,98033,47.6533,-122.183,n,regular,0.0,0.0,summer,678000.0
7611200136,2014-07-23,872000.0,98177,47.7159,-122.367,n,regular,0.0,0.0,summer,557000.0
5459500125,2014-08-05,1000000.0,98040,47.5726,-122.213,n,regular,0.0,0.0,summer,993750.0
825059271,2014-09-10,900000.0,98033,47.674,-122.196,n,regular,0.0,0.0,fall,678000.0
9465200181,2015-04-28,475000.0,98103,47.6944,-122.355,n,regular,0.0,0.0,spring,550000.0
5469502860,2015-01-07,350000.0,98042,47.3774,-122.16,n,regular,0.0,0.0,winter,292500.0
486000565,2014-05-15,840000.0,98117,47.6765,-122.404,n,regular,0.0,0.0,spring,542500.0
6071900070,2014-06-22,500000.0,98006,47.5512,-122.17,n,regular,0.0,0.0,summer,760000.0
7957600075,2015-04-06,202500.0,98148,47.4303,-122.334,n,regular,0.0,0.0,spring,274000.0
823069074,2014-12-23,523000.0,98027,47.4969,-122.06,n,regular,0.0,0.0,winter,571000.0
2366800055,2014-12-03,225000.0,98001,47.2671,-122.236,n,regular,0.0,0.0,winter,260000.0
7272001805,2015-03-09,418200.0,98198,47.3995,-122.318,n,regular,0.0,0.0,spring,265000.0
3582700070,2014-12-05,356500.0,98028,47.7432,-122.248,n,regular,0.0,0.0,winter,442500.0
2402100055,2014-07-16,670000.0,98103,47.6895,-122.331,n,regular,0.0,0.0,summer,550000.0
5146000070,2014-12-04,456150.0,98155,47.7509,-122.3,n,good,0.0,0.0,winter,374000.0
2607760890,2014-06-03,471000.0,98045,47.485,-121.799,n,regular,0.0,0.0,summer,399500.0
9274200316,2015-04-09,558000.0,98116,47.5891,-122.387,n,regular,0.0,0.0,spring,565500.0
4139500200,2015-03-05,1380000.0,98006,47.5533,-122.11,n,regular,0.0,0.0,spring,760000.0
3021059155,2014-12-12,161500.0,98002,47.2811,-122.214,y,good,0.0,0.0,winter,235000.0
3580900160,2014-10-10,311000.0,98034,47.7284,-122.241,n,regular,0.0,0.0,fall,445000.0
3876000350,2015-02-24,470000.0,98034,47.7252,-122.187,n,regular,0.0,0.0,winter,445000.0
3959400400,2014-07-09,569000.0,98108,47.5665,-122.316,n,good,0.0,0.0,summer,345000.0
8079100700,2015-03-18,689000.0,98029,47.5652,-122.013,n,regular,0.0,0.0,spring,574500.0
9407001610,2014-07-15,271900.0,98045,47.4472,-121.774,n,regular,0.0,0.0,summer,399500.0
8700120270,2014-12-10,278000.0,98030,47.359,-122.191,n,regular,0.0,0.0,winter,282510.0
3204300860,2014-07-23,820000.0,98112,47.6305,-122.3,n,regular,0.0,0.0,summer,912500.0
3204800520,2015-02-25,399500.0,98056,47.5375,-122.176,n,regular,0.0,0.0,winter,380000.0
8857320260,2014-11-05,462000.0,98008,47.6102,-122.114,n,regular,0.0,0.0,fall,545000.0
6791400800,2015-04-13,347500.0,98042,47.3126,-122.043,n,regular,0.0,0.0,spring,292500.0
2768000270,2014-06-25,562100.0,98107,47.6707,-122.364,n,regular,0.0,0.0,summer,529950.0
1432400060,2014-05-29,230000.0,98058,47.4499,-122.176,n,regular,0.0,0.0,spring,335000.0
2547200240,2014-06-22,687000.0,98033,47.6715,-122.166,n,good,0.0,0.0,summer,678000.0
6441800060,2014-12-09,725786.0,98075,47.5847,-122.08,n,regular,0.0,0.0,winter,739999.5
1775800710,2015-01-26,315500.0,98072,47.7422,-122.1,n,regular,0.0,0.0,winter,514500.0
7694600253,2014-05-06,312000.0,98146,47.5071,-122.369,n,regular,0.0,0.0,spring,309000.0
8910500238,2014-11-06,343000.0,98133,47.7114,-122.356,n,regular,0.0,0.0,fall,373000.0
3076500830,2014-10-29,385195.0,98144,47.5756,-122.316,n,regular,0.0,0.0,fall,450000.0
1072030510,2014-08-29,415000.0,98059,47.4777,-122.142,n,regular,0.0,0.0,summer,435000.0
3888100226,2014-06-30,461000.0,98033,47.6893,-122.167,n,regular,0.0,0.0,summer,678000.0
7227501369,2014-06-10,369990.0,98056,47.4941,-122.19,n,regular,0.0,0.0,summer,380000.0
3820350070,2014-09-29,349950.0,98019,47.7351,-121.985,n,regular,0.0,0.0,fall,401250.0
7616800350,2015-04-12,285750.0,98055,47.4436,-122.21,n,regular,0.0,0.0,spring,293500.0
7811210200,2015-04-20,542500.0,98005,47.5909,-122.158,n,regular,0.0,0.0,spring,765475.0
6891100260,2014-11-11,830000.0,98053,47.7085,-122.117,n,regular,0.0,0.0,fall,635000.0
6076500160,2014-12-23,705000.0,98034,47.7085,-122.24,n,regular,0.0,0.0,winter,445000.0
2872100445,2014-06-24,615000.0,98117,47.6828,-122.393,n,regular,0.0,0.0,summer,542500.0
3352400004,2015-01-29,184500.0,98178,47.5056,-122.27,n,regular,0.0,0.0,winter,279000.0
7942601200,2014-10-01,412000.0,98122,47.6048,-122.312,n,regular,0.0,0.0,fall,574000.0
985001266,2014-12-15,250000.0,98168,47.492,-122.309,n,regular,0.0,0.0,winter,237000.0
2218000390,2014-06-12,580000.0,98105,47.6685,-122.305,n,regular,0.0,0.0,summer,675000.0
7231502505,2015-03-12,220000.0,98055,47.4759,-122.208,y,good,0.0,0.0,spring,293500.0
7555220140,2014-09-16,675000.0,98033,47.6495,-122.194,n,regular,0.0,0.0,fall,678000.0
7445000105,2014-05-22,373500.0,98107,47.6566,-122.358,n,regular,0.0,0.0,spring,529950.0
5583200810,2015-04-02,662700.0,98118,47.5568,-122.271,n,regular,0.0,0.0,spring,366000.0
7340600827,2014-05-16,239950.0,98168,47.487,-122.282,n,regular,0.0,0.0,spring,237000.0
7436900045,2014-09-25,383000.0,98052,47.6788,-122.162,n,regular,0.0,0.0,fall,615000.0
4027701294,2015-01-29,485000.0,98028,47.7669,-122.268,n,regular,0.0,0.0,winter,442500.0
3570000160,2014-07-10,610000.0,98075,47.593,-122.054,y,good,0.0,0.0,summer,739999.5
9276202190,2014-08-08,545000.0,98116,47.579,-122.39,n,regular,0.0,0.0,summer,565500.0
5016002180,2014-07-08,780000.0,98112,47.6233,-122.3,y,good,0.0,0.0,summer,912500.0
7300000550,2015-04-24,305000.0,98055,47.4288,-122.19,n,regular,0.0,0.0,spring,293500.0
6817810310,2014-06-12,405000.0,98074,47.6355,-122.037,n,regular,0.0,0.0,summer,645000.0
